үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
77.0,"Баянзүрх, Ботаник",Цемент,1,2024.0,0,Вакум,10.0,Бүргэд,31.0,9.0,0,2.0,1
350.0,"Хан-Уул, Хансвилл хотхон",Паркет,1,2015.0,1,Вакум,15.0,Төмөр,107.0,3.0,1,4.0,1
110.0,"Баянзүрх, Их Засаг Их сургууль",Паркет,1,2014.0,0,Вакум,5.0,Төмөр,35.45,3.0,1,2.0,1
257.76,"Хан-Уул, Зайсан",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,53.7,7.0,0,2.0,1
135.72,"Баянгол, 3, 4 хороолол",Паркет,1,2024.0,0,Вакум,12.0,Төмөр вакум,46.8,3.0,0,3.0,0
611.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2021.0,1,Вакум,23.0,Төмөр,81.5,14.0,0,2.0,1
623.714,"Хан-Уул, Мишээл",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,135.59,11.0,0,5.0,1
130.0,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,46.26,13.0,0,3.0,0
340.0,"Хан-Уул, 120 мянгат",Паркет,2,2014.0,1,Вакум,6.0,Бүргэд,108.4,1.0,0,5.0,1
180.0,"Чингэлтэй, 50-р сургуулийн ойролцоо",Паркет,1,1999.0,0,Вакум,5.0,Бүргэд,50.0,2.0,1,3.0,1
320.085,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,71.13,17.0,0,3.0,0
492.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,82.0,8.0,1,3.0,1
336.0,"Хан-Уул, Яармаг",Паркет,2,2021.0,1,Вакум,16.0,Төмөр вакум,105.0,15.0,0,5.0,1
118.94999999999999,"Баянзүрх, 16-р хороолол",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,39.0,7.0,0,2.0,0
126.0,"Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,41.1,5.0,0,3.0,1
295.0,"Хан-Уул, Хан-Уул, Хороо 17",Паркет,1,2011.0,1,Вакум,6.0,Бүргэд,76.0,4.0,0,4.0,1
180.0,"Хан-Уул, Хан-Уул, Хороо 5",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,54.65,5.0,0,2.0,1
303.68,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,58.4,12.0,0,2.0,0
258.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2019.0,0,Вакум,16.0,Төмөр,60.0,16.0,0,3.0,1
586.5,"Сүхбаатар, Цирк",Паркет,1,2022.0,0,Вакум,16.0,Төмөр,85.0,10.0,0,3.0,1
270.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2016.0,0,Вакум,16.0,Бүргэд,88.61,4.0,0,5.0,1
135.0,"Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2020.0,0,Вакум,13.0,Бүргэд,43.0,9.0,0,1.0,1
160.0,"Хан-Уул, Нисэх",Паркет,1,2014.0,0,Вакум,9.0,Бүргэд,66.88,1.0,0,3.0,1
125.42500000000001,"Сонгинохайрхан, 21-р хороолол",Паркет,1,2024.0,0,Вакум,12.0,Вакум,50.17,3.0,0,4.0,0
447.15,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,16.0,Төмөр вакум,81.3,4.0,0,3.0,1
650.0,"Хан-Уул, Стадион Оргил",Паркет,1,2023.0,1,Вакум,23.0,Төмөр,77.15,16.0,0,5.0,1
169.65,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2017.0,0,Вакум,16.0,Бүргэд,37.7,4.0,0,2.0,1
182.0,"Хан-Уул, Хан-Уул, Хороо 7",Паркет,1,2021.0,0,Вакум,15.0,Бүргэд,51.28,7.0,0,4.0,1
157.0,"Баянгол, Модны 2",Паркет,1,2020.0,0,Вакум,9.0,Бүргэд,42.29,4.0,0,2.0,1
169.65,"Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,1,2017.0,0,Вакум,16.0,Төмөр,37.7,4.0,0,2.0,1
270.0,"Баянгол, Баянгол, Хороо 1",Паркет,1,2007.0,1,Вакум,16.0,Төмөр,90.15,14.0,0,7.0,1
215.0,"Хан-Уул, Зайсан",Паркет,1,2020.0,0,Вакум,12.0,Төмөр,58.15,7.0,0,3.0,1
255.0,"Баянгол, Баянгол, Хороо 5",Паркет,2,2016.0,0,Вакум,4.0,Бүргэд,88.0,2.0,0,4.0,1
164.0,"Хан-Уул, 19-р хороолол",Паркет,1,2016.0,0,Вакум,12.0,Төмөр,46.78,3.0,0,2.0,1
255.0,"Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2022.0,0,Вакум,12.0,Төмөр,45.1,7.0,0,3.0,1
105.0,"Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2016.0,0,Вакум,6.0,Бүргэд,38.0,2.0,0,2.0,1
193.792,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,7.0,Бүргэд,60.56,5.0,0,3.0,1
142.39,"Баянзүрх, 16-р хороолол",Паркет,1,2024.0,0,Вакум,16.0,Төмөр вакум,49.1,16.0,0,2.0,1
195.84,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,54.4,13.0,0,2.0,1
229.68,"Баянзүрх, Офицер",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,76.56,3.0,0,3.0,1
162.63,"Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,54.21,14.0,0,2.0,1
574.5,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2019.0,0,Вакум,16.0,Төмөр,133.62,5.0,0,4.0,1
135.525,"Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2025.0,0,Вакум,17.0,Бүргэд,54.21,15.0,1,2.0,0
100.0,"Баянзүрх, 13-р хороолол",Паркет,1,2014.0,0,Вакум,12.0,Бүргэд,33.8,6.0,0,2.0,1
185.0,"Хан-Уул, 120 мянгат",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,48.74,4.0,1,3.0,1
335.32,"Хан-Уул, Яармаг",Паркет,1,2023.0,1,Вакум,16.0,Бүргэд,80.8,11.0,1,5.0,1
240.0,"Баянзүрх, Баянзүрх, Хороо 15",Паркет,2,2012.0,0,Вакум,12.0,Бүргэд,110.1,5.0,0,4.0,1
295.75,"Хан-Уул, Яармаг",Паркет,1,2020.0,0,Вакум,14.0,Бүргэд,91.0,7.0,1,5.0,1
203.0,"Баянзүрх, Натур худалдааны төв",Паркет,1,2014.0,0,Вакум,12.0,Бүргэд,66.43,12.0,0,2.0,1
599.0,"Хан-Уул, Яармаг",Паркет,2,2024.0,1,Вакум,16.0,Төмөр,134.26,16.0,0,5.0,1
251.0,"Баянгол, 10-р хороолол",Паркет,1,2010.0,0,Вакум,5.0,Бүргэд,77.0,5.0,1,3.0,1
168.0,"Баянгол, Нарны хороолол",Паркет,1,2016.0,0,Вакум,16.0,Төмөр,48.12,7.0,0,2.0,1
337.76899999999995,"Баянгол, Төмөр зам",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,63.73,6.0,1,3.0,0
357.0,"Баянзүрх, Баянмонгол хороолол",Паркет,1,2010.0,0,Вакум,10.0,Бүргэд,97.8,5.0,0,4.0,1
115.4335,"Хан-Уул, Хан-Уул, Хороо 6",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,39.13,10.0,0,2.0,1
225.0,"Баянзүрх, Баянмонгол хороолол",Паркет,1,2012.0,0,Вакум,10.0,Бүргэд,56.9,9.0,1,3.0,1
185.0,"Баянгол, Баруун 4 зам",Паркет,1,2012.0,0,Вакум,12.0,Бүргэд,52.0,3.0,0,2.0,1
202.72,"Баянзүрх, Баянзүрх, Хороо 3",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,57.92,12.0,0,3.0,1
580.35,"Хан-Уул, Удирдлагын Академи",Паркет,1,2012.0,0,Вакум,11.0,Бүргэд,159.0,11.0,0,6.0,1
127.4,"Баянзүрх, Улаанхуаран",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,49.0,22.0,0,2.0,0
181.0,"Баянзүрх, Olympic village",Паркет,1,2014.0,1,Вакум,12.0,Бүргэд,49.6,8.0,1,2.0,1
371.0,"Сүхбаатар, Дөлгөөн нуур",Паркет,1,2022.0,0,Вакум,16.0,Бүргэд,70.0,6.0,1,3.0,1
380.0,"Хан-Уул, Хурд",Паркет,2,2013.0,0,Вакум,12.0,Бүргэд,114.15,7.0,1,4.0,1
273.47,"Хан-Уул, King Tower",Паркет,1,2016.0,0,Вакум,12.0,Төмөр,66.7,12.0,0,2.0,1
492.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,82.0,5.0,0,4.0,1
110.0,"Хан-Уул, Яармаг",Паркет,0,2011.0,0,Вакум,5.0,Төмөр,41.0,5.0,1,3.0,1
245.0,"Хан-Уул, Яармаг",Паркет,2,2020.0,0,Вакум,16.0,Бүргэд,81.45,2.0,0,4.0,1
102.0,"Сонгинохайрхан, Сонгинохайрхан, Хороо 2",Паркет,1,2016.0,1,Вакум,9.0,Бүргэд,53.04,9.0,1,3.0,1
255.2,"Баянзүрх, 14-р хороолол",Паркет,1,2022.0,0,Вакум,16.0,Бүргэд,88.0,16.0,0,4.0,1
365.5,"Хан-Уул, Зайсан",Паркет,1,2017.0,0,Вакум,10.0,Бүргэд,107.5,10.0,0,3.0,1
110.0,"Сонгинохайрхан, Ханын материал",Паркет,1,2024.0,0,Вакум,9.0,Бүргэд,37.4,4.0,1,2.0,1
225.396,"Хан-Уул, River stone",Паркет,1,2016.0,1,Вакум,10.0,Бүргэд,62.61,9.0,0,2.0,1
450.0,"Чингэлтэй, Чингэлтэй, Хороо 2",Паркет,3,1990.0,0,Вакум,5.0,Төмөр,121.0,5.0,0,7.0,1
210.0,"Хан-Уул, 19-р хороолол",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,51.68,4.0,0,2.0,1
185.0,"Баянзүрх, Сансар",Паркет,1,1980.0,0,Вакум,5.0,Бүргэд,36.0,1.0,0,5.0,1
128.0,"Хан-Уул, Зайсан",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,38.0,4.0,0,2.0,1
495.3,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,2,2021.0,0,Вакум,16.0,Бүргэд,78.0,3.0,0,3.0,1
550.0,"Баянгол, Баруун 4 зам",Паркет,1,2003.0,0,Вакум,16.0,Бүргэд,155.0,16.0,0,4.0,1
132.525,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,53.01,2.0,1,2.0,1
125.0,"Баянзүрх, 16-р хороолол",Паркет,1,1990.0,0,Вакум,9.0,Бүргэд,56.0,5.0,0,3.0,1
277.025,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,79.0,10.0,0,4.0,1
170.0,"Хан-Уул, Хан-Уул, Хороо 19",Паркет,1,2020.0,1,Вакум,5.0,Вакум,45.0,3.0,0,2.0,1
625.1,"Баянзүрх, Баянзүрх, Хороо 3",Паркет,1,2011.0,1,Вакум,9.0,Бүргэд,165.0,6.0,0,7.0,1
201.29999999999998,"Хан-Уул, Зайсан",Паркет,1,2012.0,0,Вакум,6.0,Төмөр,61.0,4.0,0,2.0,1
185.0,"Баянгол, Баянгол, Хороо 20",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,59.0,2.0,0,3.0,1
396.0,"Баянзүрх, Олимп хотхон",Паркет,1,2014.0,0,Вакум,12.0,Бүргэд,120.0,6.0,0,4.0,1
160.0,"Баянгол, 3, 4 хороолол",Паркет,1,1988.0,0,Вакум,12.0,Бүргэд,29.0,11.0,0,3.0,1
195.0,"Баянгол, 25-р эмийн сан",Паркет,1,2012.0,0,Вакум,6.0,Бүргэд,72.0,2.0,0,3.0,1
336.0,"Хан-Уул, Зайсан",Паркет,0,2020.0,0,Модон вакум,4.0,Бүргэд,96.0,4.0,0,5.0,1
630.0,"Хан-Уул, Хан-Уул, Хороо 3",Паркет,2,2024.0,0,Вакум,16.0,Бүргэд,113.0,8.0,0,5.0,1
475.0,"Хан-Уул, King Tower",Паркет,0,2020.0,1,Вакум,20.0,Бүргэд,113.0,13.0,0,4.0,1
285.0,"Баянзүрх, 13-р хороолол",Паркет,1,2009.0,0,Вакум,12.0,Бүргэд,71.0,12.0,0,4.0,1
665.5,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,121.0,10.0,0,3.0,1
410.0,"Хан-Уул, Зайсан",Мод,0,2022.0,0,Төмөр вакум,16.0,Төмөр,76.8,15.0,1,2.0,1
264.86,"Баянзүрх, Офицер",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,77.9,9.0,1,3.0,1
180.0,"Баянзүрх, Зүүн 4 зам",Паркет,1,2010.0,0,Вакум,12.0,Бүргэд,50.0,10.0,0,2.0,1
420.0,"Сүхбаатар, Монгол Улсын Их Сургууль",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,70.0,7.0,1,3.0,1
187.0,"Баянзүрх, 13-р хороолол",Паркет,1,2014.0,0,Вакум,10.0,Бүргэд,53.0,10.0,0,3.0,1
185.0,"Хан-Уул, Нисэх",Паркет,0,2022.0,1,Вакум,16.0,Бүргэд,61.0,4.0,0,3.0,1
141.98,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,45.0,5.0,0,3.0,0
154.425,"Баянзүрх, Баянзүрх, Хороо 32",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,61.77,14.0,0,3.0,1
227.5155,"Хан-Уул, Яармаг",Паркет,1,2020.0,0,Вакум,16.0,Бүргэд,79.83,15.0,0,3.0,1
259.8,"Хан-Уул, Зайсан",Паркет,1,2023.0,1,Вакум,16.0,Бүргэд,69.28,12.0,0,2.0,1
162.0,"Хан-Уул, Нисэх",Паркет,1,2019.0,1,Вакум,2.0,Бүргэд,90.0,2.0,0,5.0,1
190.0,"Баянзүрх, Зүүн 4 зам",Паркет,1,2020.0,0,Вакум,12.0,Бүргэд,47.5,8.0,0,2.0,1
319.0,"Баянзүрх, Сансар",Паркет,1,2024.0,0,Вакум,25.0,Бүргэд,55.0,22.0,1,2.0,1
187.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Төмөр вакум,16.0,Бүргэд,55.0,5.0,0,2.0,1
257.334,"Хан-Уул, Нисэх",Паркет,1,2024.0,0,Вакум,11.0,Бүргэд,77.98,11.0,1,3.0,1
360.0,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,2,2013.0,1,Вакум,8.0,Бүргэд,124.4,2.0,1,4.0,1
90.0,"Баянзүрх, Баянзүрх, Хороо 19",Паркет,1,2019.0,0,Вакум,16.0,Бүргэд,30.46,16.0,0,2.0,1
352.0,"Хан-Уул, Яармаг",Паркет,2,2024.0,0,Вакум,16.0,Төмөр,113.0,2.0,0,4.0,1
154.0,"Сүхбаатар, 100 айл",Паркет,1,2016.0,0,Вакум,12.0,Бүргэд,57.0,9.0,0,3.0,1
130.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2012.0,0,Вакум,16.0,Бүргэд,34.0,16.0,0,2.0,1
230.0,"Баянзүрх, 13-р хороолол",Паркет,1,2010.0,0,Вакум,9.0,Бүргэд,80.0,5.0,0,3.0,1
140.0,"Сонгинохайрхан, 1-р хороолол",Паркет,1,1989.0,0,Вакум,9.0,Бүргэд,55.0,6.0,1,4.0,1
259.0,"Хан-Уул, Зайсан",Паркет,1,2022.0,0,Вакум,12.0,Төмөр,45.1,7.0,0,3.0,1
280.0,"Хан-Уул, Хурд",Паркет,1,2014.0,0,Вакум,9.0,Бүргэд,66.6,6.0,0,4.0,1
415.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2020.0,0,Вакум,16.0,Төмөр,98.6,12.0,1,3.0,1
470.0,"Сүхбаатар, 11-р хороолол",Паркет,1,2010.0,1,Вакум,9.0,Бүргэд,82.0,7.0,0,4.0,1
69.0,"Баянзүрх, Амгалан",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,36.31,5.0,0,2.0,0
234.01,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2015.0,0,Вакум,15.0,Бүргэд,66.86,8.0,0,3.0,1
123.0,"Баянгол, 10-р хороолол",Паркет,1,2009.0,0,Вакум,6.0,Бүргэд,45.0,6.0,0,3.0,1
235.0,"Баянгол, Баянгол, Хороо 3",Паркет,1,2022.0,0,Вакум,16.0,Бүргэд,63.0,14.0,0,4.0,1
120.0,"Баянзүрх, 14-р хороолол",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,38.0,8.0,0,2.0,1
75.0,"Баянзүрх, Улаанхуаран",Паркет,1,2009.0,0,Вакум,5.0,Бүргэд,26.0,6.0,1,2.0,1
530.0,"Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1,2018.0,1,Вакум,12.0,Бүргэд,104.0,11.0,0,4.0,1
133.0,"Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,43.1,9.0,0,2.0,1
300.0,"Баянзүрх, Баянзүрх, Хороо 6",Паркет,0,2020.0,0,Вакум,16.0,Вакум,46.55,10.0,0,2.0,1
159.5,"Баянзүрх, 16-р хороолол",Паркет,1,2024.0,0,Вакум,13.0,Бүргэд,55.0,5.0,0,4.0,1
255.0,"Сүхбаатар, Сүхбаатар, Хороо 6",Паркет,1,2006.0,0,Вакум,6.0,Бүргэд,45.0,2.0,0,4.0,1
185.0,"Баянгол, 3, 4 хороолол",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,66.0,16.0,0,2.0,0
150.5,"Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2019.0,0,Вакум,12.0,Төмөр,55.0,5.0,1,3.0,1
519.0,"Хан-Уул, 120 мянгат",Паркет,1,2019.0,0,Вакум,23.0,Бүргэд,80.0,3.0,0,4.0,1
258.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2019.0,0,Вакум,16.0,Бүргэд,60.0,16.0,0,3.0,1
178.0,"Баянзүрх, Баянзүрх, Хороо 8",Паркет,2,2016.0,0,Вакум,5.0,Бүргэд,68.0,4.0,1,4.0,1
255.0,"Баянгол, Алтай хотхон",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,66.88,11.0,1,4.0,1
145.0,"Баянзүрх, 16-р хороолол",Паркет,1,2022.0,0,Вакум,12.0,Бүргэд,45.66,1.0,1,2.0,1
280.0,"Баянзүрх, Офицер",Паркет,0,2018.0,0,Вакум,16.0,Мод,93.0,8.0,1,3.0,1
99.0,"Баянзүрх, 16-р хороолол",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,33.0,14.0,1,1.0,1
280.0,"Баянзүрх, 13-р хороолол",Паркет,1,1998.0,0,Вакум,9.0,Мод,100.0,7.0,1,5.0,1
135.0,"Хан-Уул, 19-р хороолол",Паркет,1,2011.0,0,Вакум,13.0,Бүргэд,39.5,11.0,0,2.0,1
500.0,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2020.0,0,Вакум,16.0,Төмөр,94.06,5.0,0,2.0,1
441.48999999999995,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2019.0,0,Вакум,18.0,Бүргэд,83.3,18.0,0,4.0,1
182.0,"Хан-Уул, Арцатын ам",Паркет,1,2024.0,0,Вакум,14.0,Төмөр,52.37,9.0,0,2.0,1
435.0,"Хан-Уул, Хан-Уул, Хороо 18",Паркет,1,2022.0,0,Вакум,25.0,Төмөр,70.0,18.0,0,4.0,1
103.0,"Баянгол, Алтай хотхон",Паркет,1,2013.0,0,Вакум,10.0,Төмөр,36.0,8.0,0,3.0,1
135.0,"Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2017.0,1,Вакум,5.0,Бүргэд,49.7,3.0,1,2.0,1
175.578,"Сонгинохайрхан, 1-р хороолол",Паркет,3,2000.0,0,Вакум,11.0,Бүргэд,67.53,11.0,0,4.0,1
140.0,"Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2012.0,0,Вакум,12.0,Бүргэд,61.3,7.0,1,4.0,1
399.0525,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2019.0,0,Вакум,16.0,Бүргэд,103.65,9.0,0,3.0,1
267.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2017.0,0,Вакум,15.0,Бүргэд,54.63,8.0,0,2.0,1
215.0,"Баянзүрх, Баянзүрх, Хороо 18",Паркет,2,2006.0,0,Вакум,5.0,Бүргэд,90.0,5.0,0,3.0,1
502.885,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2016.0,1,Вакум,15.0,Бүргэд,116.95,9.0,0,4.0,1
279.045,"Хан-Уул, Хан-Уул, Хороо 17",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,49.36,10.0,0,2.0,1
574.5,"Баянзүрх, Баянзүрх, Хороо 36",Паркет,1,2018.0,0,Вакум,16.0,Бүргэд,133.62,6.0,0,4.0,1
225.0,"Баянзүрх, Баянзүрх, Хороо 3",Паркет,1,2012.0,0,Вакум,10.0,Бүргэд,57.0,1.0,0,2.0,1
213.803,"Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2023.0,0,Вакум,15.0,Бүргэд,45.49,15.0,0,1.0,1
384.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2015.0,1,Вакум,16.0,Бүргэд,93.48,6.0,0,4.0,1
640.0,"Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,2,2019.0,0,Вакум,16.0,Бүргэд,122.0,12.0,0,5.0,1
221.0,"Баянзүрх, Их Монгол хороолол",Паркет,1,2013.0,0,Вакум,10.0,Бүргэд,49.0,5.0,1,3.0,1
295.0,"Баянзүрх, Баянзүрх, Хороо 22",Паркет,1,2010.0,0,Вакум,3.0,Бүргэд,83.96,2.0,0,5.0,1
203.05,"Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2017.0,0,Вакум,15.0,Бүргэд,65.5,6.0,0,2.0,1
594.648,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,3,2015.0,1,Вакум,12.0,Бүргэд,110.12,12.0,0,3.0,1
110.0,"Баянгол, 10-р хороолол",Паркет,1,2024.0,0,Вакум,10.0,Бүргэд,32.5,4.0,0,1.0,0
250.0,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2012.0,0,Вакум,10.0,Бүргэд,91.3,6.0,0,3.0,1
321.7,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2019.0,1,Вакум,12.0,Бүргэд,64.34,8.0,0,2.0,1
525.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2022.0,0,Вакум,16.0,Бүргэд,113.5,2.0,0,5.0,1
545.0,"Хан-Уул, Хан-Уул, Хороо 1",Паркет,1,2019.0,1,Вакум,7.0,Бүргэд,92.74,3.0,0,3.0,1
293.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2016.0,0,Вакум,12.0,Бүргэд,72.11,6.0,0,2.0,1
160.0,"Баянзүрх, Баянзүрх, Хороо 41",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,57.0,14.0,0,2.0,1
645.975,"Хан-Уул, Нархан хотхон",Паркет,0,2024.0,0,Вакум,16.0,Төмөр,117.45,2.0,0,5.0,1
128.0,"Сүхбаатар, 100 айл",Паркет,1,2016.0,0,Вакум,12.0,Бүргэд,44.69,9.0,0,2.0,1
240.0,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2017.0,0,Вакум,12.0,Бүргэд,62.04,9.0,0,3.0,1
150.0,"Баянзүрх, Эрдэнэ толгой",Паркет,1,2020.0,0,Вакум,16.0,Төмөр,50.6,7.0,0,3.0,1
126.88,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,48.8,1.0,0,2.0,0
250.0,"Хан-Уул, Зайсан",Паркет,1,2017.0,0,Вакум,6.0,Бүргэд,83.0,3.0,0,5.0,1
216.82500000000002,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,61.95,12.0,0,3.0,0
148.10999999999999,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,49.37,4.0,1,2.0,0
214.662,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,56.49,9.0,1,3.0,0
189.04999999999998,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,49.75,12.0,1,2.0,0
121.89999999999999,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,53.0,8.0,0,3.0,0
250.0,"Баянгол, 10-р хороолол",Паркет,1,2010.0,0,Вакум,6.0,Бүргэд,77.07,5.0,1,5.0,1
123.0,"Баянзүрх, Цайз 16",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,41.0,10.0,0,2.0,1
230.0,"Чингэлтэй, 50 мянгат",Паркет,1,1980.0,0,Вакум,4.0,Бүргэд,52.0,3.0,0,3.0,1
349.59999999999997,"Хан-Уул, Нархан хотхон",Паркет,2,2010.0,1,Вакум,8.0,Бүргэд,92.0,7.0,0,6.0,1
250.0,"Сүхбаатар, Метро Молл",Паркет,2,2012.0,0,Вакум,9.0,Бүргэд,78.0,2.0,1,5.0,1
125.0,"Хан-Уул, 19-р хороолол",Цемент,1,1986.0,0,Вакум,5.0,Бүргэд,30.0,5.0,0,2.0,1
126.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,12.0,Төмөр вакум,46.6,6.0,1,2.0,0
120.0,"Баянзүрх, 14-р хороолол",Паркет,1,2021.0,0,Вакум,15.0,Төмөр,40.8,5.0,0,1.0,1
302.211,"Сүхбаатар, Сүхбаатар, Хороо 6",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,47.97,14.0,0,2.0,0
123.0,"Хан-Уул, Viva city",Паркет,0,2014.0,0,Вакум,5.0,Төмөр,41.6,5.0,1,3.0,1
110.0,"Сонгинохайрхан, 21-р хороолол",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,39.5,9.0,0,2.0,1
229.6,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,82.0,7.0,0,3.0,1
488.048,"Хан-Уул, Хүннү",Ламинат,1,2024.0,0,Вакум,23.0,Төмөр вакум,82.72,13.0,0,3.0,0
175.0,"Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2014.0,0,Вакум,10.0,Бүргэд,53.39,6.0,0,3.0,1
188.0,"Хан-Уул, Мишээл",Паркет,1,2017.0,1,Вакум,6.0,Бүргэд,58.1,3.0,0,3.0,1
385.0,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,68.66,3.0,0,3.0,1
258.816,"Баянзүрх, Натур худалдааны төв",Паркет,1,2010.0,0,Вакум,12.0,Бүргэд,80.88,5.0,1,5.0,1
