,үнэ,хаяг,Тагт:,Гараж:,Барилгын давхар:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Нас,Цонх:_Бусад,Цонх:_Вакум,Дүүрэг_Баянгол,Дүүрэг_Баянзүрх,Дүүрэг_Налайх,Дүүрэг_Сонгинохайрхан,Дүүрэг_Сүхбаатар,Дүүрэг_Хан-Уул,Дүүрэг_Чингэлтэй,Хаалга:_Бусад,Хаалга:_Бүргэд,Хаалга:_Төмөр,Шал:_Бусад,Шал:_Паркет
707,210.0,Олимп хотхон,1,0,12.0,50.0,2.0,0,2.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
708,279.9,Хан-Уул,2,0,13.0,93.3,5.0,0,5.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
709,340.0,Хурд,1,0,12.0,94.55,12.0,0,4.0,1,11.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
710,174.20000000000002,Яармаг,1,0,14.0,52.0,14.0,1,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
711,515.0,King Tower,0,1,14.0,112.0,7.0,0,3.0,1,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
713,330.0,Баянзүрх,0,0,16.0,66.85,4.0,0,2.0,1,2.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
714,623.65,Хүннү,2,0,18.0,117.67,5.0,0,5.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
715,91.0,Нисэх,1,0,16.0,30.13,10.0,0,1.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
716,506.25,Сүхбаатар,0,0,25.0,112.5,9.0,0,3.0,0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
717,155.54999999999998,5 шар,1,0,16.0,51.0,4.0,1,2.0,1,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
718,490.5,Нархан хотхон,1,0,17.0,109.0,4.0,1,6.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
719,120.0,Нисэх,1,0,16.0,43.0,13.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
720,390.0,Баянзүрх,1,1,14.0,110.0,2.0,0,4.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
721,225.0,13-р хороолол,1,0,10.0,65.5,2.0,0,3.0,1,6.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
722,412.0,Баянзүрх,1,0,16.0,79.3,5.0,1,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
723,175.0,Баянзүрх дүүрэг,1,0,16.0,51.13,14.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
724,166.8,16-р хороолол,1,0,16.0,61.77,12.0,0,2.0,1,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
725,401.7,Алтай хотхон,1,0,15.0,103.0,9.0,0,4.0,1,4.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
726,110.0,Баянзүрх,1,0,16.0,44.03,3.0,0,2.0,1,6.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
727,105.0,1-р хороолол,1,0,9.0,30.0,4.0,0,2.0,1,34.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True
728,185.5,Богд-Ар,1,0,12.0,53.0,3.0,0,2.0,1,14.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
729,186.66,Дөлгөөн нуур,1,0,16.0,51.85,11.0,0,3.0,1,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
730,230.0,Сүхбаатар,1,0,12.0,61.51,9.0,1,4.0,1,2.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
731,175.0,1-р хороолол,2,0,12.0,80.0,5.0,1,5.0,1,21.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
732,495.0,Хан-Уул,2,0,16.0,86.78,7.0,1,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
733,139.9,16-р хороолол,1,0,16.0,55.96,11.0,0,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
734,116.0,Москва хороолол,1,0,10.0,43.03,4.0,0,2.0,1,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
735,140.0,Тээврийн товчоо,1,0,5.0,40.0,5.0,1,3.0,1,37.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True
736,432.0,Баянзүрх,1,1,9.0,96.2,6.0,1,4.0,1,16.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
737,110.0,Баянзүрх,1,0,5.0,35.45,3.0,0,2.0,1,10.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
738,235.0,Нарны хороолол,1,0,12.0,57.25,12.0,0,2.0,1,9.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
739,325.0,Үндэсний цэцэрлэгт хүрээлэн,0,0,16.0,67.0,4.0,0,2.0,1,2.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
740,298.0,120 мянгат,1,1,6.0,76.0,4.0,0,4.0,1,14.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
741,429.0,50 мянгат,1,0,12.0,104.7,10.0,0,3.0,1,14.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
742,370.0,Нарны хороолол,1,0,23.0,70.0,23.0,0,4.0,1,5.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
743,360.0,120 мянгат,1,0,10.0,83.0,9.0,0,5.0,1,14.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
744,350.0,Хан-Уул,2,1,5.0,160.0,5.0,0,6.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
745,650.0,Japan town,1,1,7.0,103.0,7.0,0,4.0,1,15.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
746,156.0,Ботаник,1,0,10.0,52.0,7.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
747,430.0,Сүхбаатар,1,1,9.0,90.0,3.0,1,6.0,1,7.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
748,180.0,Нисэх,1,0,12.0,71.2,4.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
749,230.0,Баянмонгол хороолол,1,0,10.0,56.9,4.0,0,2.0,1,13.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
750,115.0,Халдвартын эмнэлэг,1,0,16.0,40.6,6.0,0,1.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
751,233.2,19-р хороолол,1,0,16.0,0.0,7.0,0,2.0,1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
752,190.0,Яармаг,1,0,16.0,53.43,6.0,0,2.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
753,255.0,Хан-Уул,1,0,16.0,45.0,7.0,1,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
754,250.0,Яармаг,1,0,16.0,69.85,5.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
755,105.0,1-р хороолол,1,0,9.0,18.0,4.0,0,2.0,1,34.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True
756,210.0,Баянзүрх,1,0,6.0,71.65,1.0,0,3.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
757,255.0,Сүхбаатар,1,0,5.0,52.0,5.0,0,2.0,1,44.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
758,261.95,Яармаг,1,0,9.0,84.5,4.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
759,188.0,Хан-Уул,2,1,16.0,65.89,9.0,1,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
760,403.0,120 мянгат,1,0,12.0,73.0,9.0,0,3.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
761,270.0,Баянзүрх,1,0,16.0,88.61,4.0,0,4.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
762,267.61,Мишээл,1,0,12.0,74.46,12.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
763,175.0,3,3,0,12.0,75.0,12.0,0,3.0,1,29.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
765,270.59999999999997,King Tower,0,1,12.0,66.0,12.0,0,2.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
766,424.7,Баянгол,1,0,12.0,137.0,5.0,0,5.0,1,11.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
767,497.811,Баянзүрх,2,1,16.0,115.77,3.0,1,5.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
768,525.0,King Tower,1,0,19.0,137.0,13.0,1,3.0,1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
769,264.0,10-р хороолол,1,0,6.0,88.0,5.0,0,4.0,1,16.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
770,156.6,Хан-Уул,2,0,12.0,54.0,5.0,0,2.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
771,235.0,Marshall town,1,1,6.0,58.7,4.0,0,2.0,1,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
772,168.551,Zaisan luxury village,1,0,16.0,41.11,15.0,1,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
773,180.0,16-р хороолол,1,0,10.0,70.0,5.0,0,5.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
774,176.0,Яармаг,1,0,16.0,55.77,8.0,1,2.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,True,False
775,115.0,Өгөөмөр захын зүүн,1,0,12.0,42.0,12.0,0,3.0,1,13.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
776,151.0,Натур худалдааны төв,1,0,5.0,43.0,15.0,0,3.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
777,125.0,3,1,0,9.0,32.0,8.0,0,2.0,1,34.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
778,128.0,Их Монгол хороолол,0,0,10.0,3.0,6.0,0,2.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
779,521.0,Баянзүрх,1,1,16.0,115.86,7.0,0,4.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
780,140.0,Баянзүрх,1,0,16.0,46.65,2.0,0,3.0,1,3.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
781,350.0,Баянзүрх,1,0,16.0,74.0,4.0,1,5.0,1,6.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
782,163.0,Гандан,1,0,6.0,63.0,4.0,0,3.0,1,12.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
783,100.0,Баянзүрх,1,0,16.0,32.4,8.0,0,1.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
784,313.0,Үндэсний цэцэрлэгт хүрээлэн,1,0,17.0,76.3,4.0,0,4.0,1,16.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
785,145.0,13-р хороолол,1,0,6.0,50.0,5.0,0,2.0,1,4.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
786,196.0,Яармаг,1,0,12.0,70.0,11.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
787,228.0,Нисэх,1,0,12.0,84.0,8.0,1,4.0,1,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
788,200.0,40 мянгат,1,0,4.0,44.2,2.0,0,3.0,1,44.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
789,306.6,Хан-Уул,1,0,4.0,73.0,2.0,0,3.0,1,8.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
790,114.4,Нисэх,1,0,16.0,52.0,8.0,1,2.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
791,160.0,16-р хороолол,2,0,5.0,86.0,3.0,0,5.0,1,29.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
792,182.0,Хан-Уул,1,0,7.0,65.0,4.0,1,2.0,1,5.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
793,201.5,Баянзүрх,1,0,12.0,65.0,6.0,0,4.0,1,7.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
794,250.0,Зайсан,1,0,12.0,60.0,12.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
795,157.5,Зайсан,1,0,16.0,45.0,8.0,1,2.0,1,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
796,138.0,16-р хороолол,1,0,16.0,48.0,4.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
797,520.6,King Tower,1,0,16.0,137.0,13.0,1,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
798,165.0,Хан-Уул,1,0,12.0,53.6,9.0,0,2.0,1,5.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
799,115.0,3,1,0,9.0,40.0,9.0,0,2.0,1,30.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False
800,231.594,Өгөөмөр захын зүүн,1,0,16.0,70.18,11.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
801,210.0,Зайсан,1,0,10.0,74.0,7.0,0,2.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
802,245.0,Яармаг,1,0,12.0,63.5,8.0,0,3.0,1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
803,187.74,Баянзүрх,2,0,10.0,67.05,10.0,0,3.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
804,185.0,Модны 2,1,0,10.0,65.52,5.0,0,2.0,1,12.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
805,170.0,Нарны хороолол,1,0,12.0,60.0,12.0,0,4.0,1,7.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
806,140.0,Сүхбаатар,1,0,12.0,41.0,7.0,0,3.0,1,5.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
807,295.74100000000004,Дөлгөөн нуур,1,0,16.0,79.93,11.0,0,3.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
808,125.0,Натур худалдааны төв,1,0,9.0,43.0,2.0,0,2.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
809,143.154,16-р хороолол,1,0,16.0,53.02,11.0,0,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
810,170.0,Дөлгөөн нуур,1,0,14.0,46.0,10.0,0,2.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
811,150.0,Баянзүрх,1,0,6.0,43.0,4.0,0,2.0,1,17.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
812,620.0,Хан-Уул,1,1,14.0,116.0,6.0,1,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
813,410.0,Хансвилл хотхон,1,1,15.0,98.0,3.0,1,5.0,1,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
814,258.0,Сүхбаатар,1,0,16.0,73.0,12.0,1,3.0,1,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
815,365.0,Зайсан,2,1,6.0,150.0,3.0,1,6.0,1,10.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
816,488.048,Хан-Уул,1,0,23.0,82.72,13.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
817,299.0,Төмөр зам,1,1,16.0,79.0,16.0,1,2.0,1,3.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
818,148.5,Нүхтийн ам,1,0,16.0,55.0,1.0,1,2.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
819,370.0,Баянзүрх,1,0,16.0,100.0,2.0,1,3.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
820,555.408,Хан-Уул,1,0,23.0,95.76,8.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
821,295.0,Офицер,1,0,3.0,83.96,2.0,1,5.0,1,14.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
822,194.7,Дөлгөөн нуур,1,0,1.0,59.0,16.0,1,2.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
823,290.4,Баянгол,1,0,13.0,88.0,23.0,0,3.0,0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
824,137.0,Төмөр зам,1,0,16.0,37.0,9.0,1,1.0,1,3.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
825,192.0,Төмөр зам,1,0,5.0,60.0,5.0,0,2.0,1,7.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
826,389.0,Баянзүрх,1,0,16.0,70.2,3.0,1,3.0,1,3.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
827,450.0,Яармаг,1,0,7.0,100.0,2.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
828,175.0,Чулуун овоо,1,0,16.0,61.54,15.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
829,277.0,Нарны хороолол,1,0,12.0,66.0,11.0,1,2.0,1,2.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
830,230.0,Дөлгөөн нуур,2,0,17.0,64.0,6.0,0,4.0,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
831,136.0,Баянзүрх,1,0,10.0,62.0,10.0,1,4.0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
832,115.0,Баянзүрх,1,0,10.0,46.0,5.0,1,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
833,250.0,11-р хороолол,1,0,5.0,74.0,1.0,0,4.0,1,19.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
834,120.0,Баянзүрх,1,0,16.0,42.79,3.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
835,316.5,Төмөр зам,1,0,10.0,84.0,8.0,0,3.0,1,7.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
836,267.61,Мишээл,1,0,12.0,76.46,12.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
837,303.8,Төмөр зам,1,0,10.0,98.0,9.0,0,4.0,1,7.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
838,188.1,Сүхбаатар,1,0,16.0,57.0,16.0,0,3.0,1,7.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
839,154.0,Офицер,1,0,16.0,53.0,2.0,0,2.0,0,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
840,352.0,UB Town,2,1,10.0,118.0,6.0,1,7.0,1,10.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
841,192.0,0,1,0,14.0,60.0,2.0,1,3.0,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
842,389.0,Зайсан,2,0,4.0,97.0,16.0,0,6.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
843,135.0,15-р хороолол,1,0,5.0,46.8,3.0,0,2.0,1,16.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
844,289.44,Нарны хороолол,1,0,16.0,53.6,3.0,0,2.0,1,0.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
845,180.0,3,1,0,12.0,55.0,8.0,0,2.0,1,10.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
846,372.0,Нарны хороолол,1,0,9.0,82.61,5.0,0,3.0,1,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
847,425.14,Зайсан,1,0,9.0,73.0,6.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
848,127.0,Улаанхуаран,1,0,16.0,48.9,10.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
849,132.0,3,1,0,6.0,46.0,4.0,0,2.0,1,6.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
850,360.0,Натур худалдааны төв,2,1,16.0,108.0,5.0,0,3.0,1,14.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
851,105.0,Сонгинохайрхан,1,0,4.0,18.0,9.0,0,2.0,1,39.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
852,317.0,Дөлгөөн нуур,2,0,16.0,99.0,14.0,0,5.0,1,2.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
853,253.056,Хан-Уул,1,0,12.0,79.08,5.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
854,300.0,Найрамдал,2,1,6.0,85.0,1.0,0,4.0,1,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
855,335.0,Америкын элчин сайдын яам,1,0,10.0,93.0,1.0,1,4.0,1,8.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
856,125.0,Баянзүрх,1,1,9.0,45.5,2.0,0,2.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
857,375.0,Баянгол,1,0,12.0,89.0,12.0,1,3.0,1,3.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
858,421.3,Баянзүрх,1,0,16.0,76.0,8.0,0,3.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
859,345.8,Баянзүрх,1,0,15.0,91.0,1.0,0,4.0,1,9.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
860,170.0,1-р хороолол,2,0,9.0,72.0,7.0,0,4.0,1,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
861,142.8,100 айл,1,0,16.0,51.0,15.0,0,3.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
862,621.0,River Garden,1,0,15.0,115.0,5.0,0,5.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
863,403.494,Хан-Уул,1,1,16.0,103.0,16.0,0,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
864,342.5,Баянгол,1,0,16.0,77.0,4.0,0,2.0,1,2.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
865,124.95600000000002,16-р хороолол,1,0,13.0,48.06,13.0,0,3.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
866,250.0,Зайсан,1,0,12.0,60.0,12.0,1,2.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
867,162.0,16-р хороолол,1,0,16.0,54.0,2.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
868,110.0,Баянзүрх,1,0,5.0,35.45,3.0,0,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
869,340.0,Зайсан,2,1,10.0,106.5,4.0,0,6.0,1,5.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
870,465.0345000000001,120 мянгат,1,0,23.0,69.93,23.0,1,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
871,386.4,Зайсан,1,1,10.0,138.0,10.0,0,7.0,1,13.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
872,154.5,Баянгол,0,1,9.0,55.17,5.0,0,3.0,1,2.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
873,520.0,Хан-Уул,1,0,16.0,106.0,8.0,0,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
874,235.0,Баянмонгол хороолол,1,0,10.0,67.8,8.0,1,3.0,1,13.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
875,139.0,Баянзүрх,1,0,7.0,41.42,4.0,0,3.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
876,141.0,Баянзүрх,1,0,12.0,47.3,5.0,0,3.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
877,170.0,Зүүн 4 зам,1,0,5.0,79.0,4.0,0,5.0,1,33.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
878,115.0,100 айл,1,0,5.0,47.0,3.0,0,3.0,1,14.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
879,342.5,Төмөр зам,1,0,16.0,77.84,4.0,0,4.0,1,2.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
880,180.0,16-р хороолол,1,0,10.0,70.0,5.0,1,4.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
881,120.0,Сонгинохайрхан,1,0,12.0,48.4,2.0,0,3.0,1,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
882,175.4,Яармаг,1,0,14.0,52.37,14.0,1,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
883,395.2,Яармаг,1,0,16.0,104.0,1.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
884,255.0,Зайсан,1,0,12.0,45.0,7.0,0,3.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
885,110.0,Сансар,1,0,5.0,30.0,3.0,0,2.0,1,35.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
886,153.46800000000002,5-р хороолол,1,0,12.0,56.84,6.0,0,3.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
887,586.5,Сүхбаатар,1,0,16.0,85.0,11.0,0,4.0,1,5.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
888,139.097,Баянзүрх,1,0,12.0,44.87,7.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
889,249.0,120 мянгат,0,0,15.0,58.85,15.0,0,3.0,1,2.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
890,360.0,Зайсан,1,0,12.0,120.0,2.0,1,5.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
891,182.105,Натур худалдааны төв,1,0,15.0,52.03,5.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
892,168.0,Нарны хороолол,1,0,13.0,48.0,7.0,0,2.0,1,8.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
893,135.20000000000002,0,1,0,10.0,52.0,10.0,0,3.0,1,7.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
894,205.58999999999995,Сүхбаатар,1,0,2.0,62.3,2.0,0,3.0,1,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
895,360.76,Нархан хотхон,2,0,8.0,124.4,2.0,0,5.0,1,14.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
896,151.3325,3,1,0,16.0,55.03,11.0,0,2.0,1,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
897,145.0,КТМС,1,0,12.0,51.36,5.0,1,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
898,177.65,Сүхбаатар,1,0,16.0,52.25,11.0,0,2.0,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
899,155.0,Өгөөмөр захын зүүн,1,0,12.0,55.0,10.0,0,4.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
900,120.675,КТМС,0,0,15.0,48.27,4.0,0,2.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
901,190.0,Яармаг,1,0,16.0,54.4,14.0,0,2.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
902,600.933,Хүннү,2,1,23.0,117.83,1.0,0,6.0,1,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
903,170.0,Сонгинохайрхан,2,0,9.0,72.0,7.0,1,4.0,1,34.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True
