үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
250.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2017,1,Вакум,12,Төмөр,93.0,11,1,5,1
546.4,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,2,2016,0,Вакум,23,Төмөр,96.0,5,1,5,1
381.5,"УБ — Баянгол, Төмөр зам",Паркет,1,2018,0,Вакум,5,Төмөр вакум,109.0,3,1,5,1
94.424,"УБ — Баянзүрх, 15-р хороолол",Паркет,1,2022,0,Вакум,16,Бүргэд,32.56,11,1,1,1
250.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2008,0,Вакум,12,Бүргэд,70.9,10,0,6,1
95.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2013,0,Вакум,12,Төмөр,26.0,11,0,1,1
205.96,"УБ — Хан-Уул, Зайсан",Паркет,1,2013,1,Вакум,10,Төмөр,54.0,2,1,2,1
504.0,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2023,0,Вакум,7,Бүргэд,105.0,1,0,4,1
232.596,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2017,1,Вакум,5,Төмөр,65.0,3,1,3,1
252.318,"УБ — Хан-Уул, Мишээл",Паркет,1,2023,1,Вакум,12,Төмөр,77.0,2,1,4,1
94.0,"Дорноговь, Дорноговь",Паркет,1,2006,0,Вакум,4,Төмөр,68.0,4,1,4,1
145.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2014,0,Вакум,16,Төмөр,46.0,3,1,3,1
163.0,"УБ — Хан-Уул, 19-р хороолол",Мод,1,1984,0,Вакум,5,Бүргэд,45.0,3,0,3,1
230.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,2,1996,0,Вакум,10,Бүргэд,80.0,2,0,4,1
467.5,"УБ — Хан-Уул, Зайсан",Паркет,0,2021,0,Вакум,15,Төмөр,85.2,9,0,2,1
771.4,"УБ — Хан-Уул, King Tower",Паркет,0,2017,0,Вакум,16,Бүргэд,204.0,8,0,8,1
196.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2012,0,Вакум,9,Бүргэд,62.5,5,0,3,1
377.177,"УБ — Баянгол, Баянгол, Хороо 23",Паркет,1,2024,0,Вакум,4,Бүргэд,71.3,9,0,3,1
586.5,"УБ — Хан-Уул, UB Town",Паркет,1,2018,0,Вакум,18,Бүргэд,85.0,11,0,3,1
157.0,"УБ — Сүхбаатар, 100 айл",Паркет,1,2012,0,Вакум,9,Бүргэд,63.0,3,0,3,1
703.0,"УБ — Хан-Уул, Japan town",Паркет,1,2018,1,Вакум,17,Төмөр вакум,140.0,7,0,5,1
258.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2019,0,Вакум,16,Бүргэд,60.0,16,0,3,1
130.0,"УБ — Чингэлтэй, Баянбүрд",Паркет,1,2019,0,Вакум,9,Бүргэд,48.8,7,1,3,1
140.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,49.5,10,0,2,0
347.311,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,12,Бүргэд,80.77,7,0,4,1
308.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,5,Бүргэд,61.6,1,0,4,1
165.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1,1989,0,Вакум,9,Бүргэд,72.0,9,0,3,1
96.0,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,0,2019,0,Вакум,14,Бүргэд,31.0,14,1,1,1
880.0,"УБ — Баянзүрх, Баянзүрх, Хороо 1",Паркет,1,2006,1,Вакум,12,Мод,240.0,4,0,4,1
248.0,"УБ — Хан-Уул, Хан-Уул, Хороо 16",Паркет,1,2023,0,Вакум,16,Бүргэд,69.85,5,1,3,1
189.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,53.43,6,1,2,1
179.0,"УБ — Баянзүрх, Сансар",Паркет,1,1982,0,Вакум,5,Бүргэд,88.0,5,1,5,1
230.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,74.76,14,1,4,1
95.0,"УБ — Баянзүрх, Сансар",Паркет,1,2012,0,Вакум,4,Бүргэд,49.0,2,1,3,1
320.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2023,0,Вакум,16,Бүргэд,96.0,14,0,4,1
448.864,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2013,0,Вакум,12,Төмөр,108.16,1,0,4,1
548.8000000000001,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2024,0,Вакум,25,Бүргэд,112.0,16,0,4,0
340.0,"УБ — Хан-Уул, 120 мянгат",Паркет,2,2014,1,Вакум,6,Бүргэд,108.4,1,0,5,1
308.75,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,1,Вакум,23,Бүргэд,65.0,7,0,3,0
290.0,"УБ — Сүхбаатар, Бага тойрог",Паркет,1,2017,0,Вакум,12,Вакум,79.0,5,0,4,1
182.7,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Модон вакум,16,Бүргэд,63.0,7,0,3,1
144.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2024,0,Вакум,16,Бүргэд,45.0,10,0,2,0
93.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,1,2014,0,Вакум,13,Бүргэд,29.5,12,0,1,1
250.0,"УБ — Баянзүрх, Сансар",Паркет,1,2024,0,Вакум,12,Бүргэд,78.0,5,0,4,1
320.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,97.0,14,0,4,1
140.4,"УБ — Хан-Уул, Нисэх",Паркет,1,2025,1,Вакум,16,Бүргэд,72.0,8,1,3,0
52.0,"УБ — Баянзүрх, Эрдэнэ толгой",Паркет,1,2012,0,Вакум,3,Бүргэд,24.0,1,0,1,1
301.236,"УБ — Хан-Уул, Зайсан",Паркет,1,2023,0,Вакум,5,Бүргэд,57.93,4,0,2,0
235.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2014,0,Вакум,12,Бүргэд,56.0,10,0,2,1
147.3,"УБ — Баянзүрх, Цайз 16",Паркет,1,2023,0,Вакум,16,Бүргэд,49.1,16,0,2,1
180.928,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2024,0,Вакум,14,Бүргэд,56.54,12,0,3,1
594.0,"Сүхбаатар, Сүхбаатар",Паркет,2,2014,0,Вакум,6,Бүргэд,132.0,2,0,6,1
255.0,"УБ — Сүхбаатар, 5-р хороолол",Паркет,1,1981,0,Вакум,9,Бүргэд,54.0,7,0,3,1
180.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2017,0,Вакум,12,Бүргэд,61.0,3,0,2,1
200.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2017,0,Вакум,12,Бүргэд,53.88,4,1,3,1
442.89000000000004,"УБ — Хан-Уул, Зайсан",Паркет,1,2014,0,Вакум,10,Бүргэд,119.7,2,1,5,1
184.041,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Төмөр,55.77,5,0,3,1
373.725,УБ — Сүхбаатар,Паркет,2,2024,0,Вакум,24,Вакум,75.5,8,0,4,0
197.961,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2023,1,Вакум,15,Мод,57.38,14,1,3,1
192.0,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2023,1,Вакум,14,Бүргэд,55.68,14,1,2,1
496.984,"УБ — Хан-Уул, Зайсан",Паркет,2,2014,1,Вакум,12,Бүргэд,134.32,8,1,8,1
180.7,"УБ — Баянзүрх, Халдвартын эмнэлэг",Паркет,1,2023,1,Вакум,14,Бүргэд,55.61,1,1,2,1
312.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,0,Вакум,24,Төмөр,65.0,21,0,4,0
300.0,"УБ — Хан-Уул, Нүхтийн ам",Паркет,1,2021,1,Вакум,4,Бүргэд,100.0,4,0,5,1
356.7,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,0,2022,1,Вакум,16,Бүргэд,123.0,16,0,4,1
140.0,"УБ — Баянзүрх, Ботаник",Паркет,1,2020,0,Вакум,16,Төмөр,57.0,16,0,3,1
277.305,УБ — Сүхбаатар,Паркет,1,2023,0,Вакум,16,Төмөр,79.23,7,0,4,1
162.375,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2010,0,Вакум,3,Төмөр,64.95,3,0,3,1
183.0,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Паркет,1,2013,0,Вакум,9,Төмөр,54.0,5,0,2,1
280.0,"УБ — Баянгол, Баянгол, Хороо 6",Паркет,1,2014,1,Вакум,7,Бүргэд,77.0,5,1,3,1
120.0,"УБ — Баянзүрх, Офицер",Паркет,0,2014,1,Вакум,12,Бүргэд,40.0,6,0,2,1
160.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2019,0,Вакум,16,Бүргэд,60.81,13,0,2,1
266.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,0,Вакум,16,Төмөр,66.6,14,1,3,1
120.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29",Паркет,1,2016,0,Вакум,10,Бүргэд,43.0,10,0,2,1
177.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2018,1,Вакум,12,Бүргэд,60.0,8,0,2,1
188.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2014,0,Вакум,9,Бүргэд,54.0,9,1,2,1
470.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2010,1,Вакум,9,Бүргэд,82.0,7,1,4,1
115.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2009,1,Вакум,12,Бүргэд,53.0,3,0,2,1
125.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2010,0,Вакум,16,Бүргэд,35.0,16,0,2,1
385.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2023,0,Вакум,16,Бүргэд,68.66,3,0,3,1
100.0,"УБ — Баянзүрх, Их Засаг Их сургууль",Паркет,1,2018,0,Вакум,6,Төмөр,38.03,4,1,1,1
638.6,"УБ — Хан-Уул, Хан-Уул, Хороо 18",Паркет,1,2022,0,Вакум,16,Бүргэд,103.0,5,0,5,1
430.0,"УБ — Сүхбаатар, 220 мянгат",Паркет,1,2007,1,Вакум,12,Бүргэд,91.55,9,1,3,1
287.052,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2024,1,Вакум,16,Бүргэд,75.54,3,0,3,1
210.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,1,Вакум,16,Бүргэд,71.1,16,1,4,1
95.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,1,1998,0,Вакум,5,Бүргэд,45.0,2,0,3,1
218.673,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,1,Вакум,16,Төмөр,56.07,7,0,3,1
135.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1,2002,0,Вакум,12,Бүргэд,46.7,12,0,2,1
110.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,2,1996,0,Вакум,5,Бүргэд,80.0,4,0,4,1
199.68,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,2,2022,0,Вакум,16,Бүргэд,62.4,10,0,3,1
199.0,"УБ — Чингэлтэй, Тэнгис кино театр",Паркет,1,1998,0,Вакум,9,Бүргэд,67.0,4,0,5,1
260.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,10,Бүргэд,85.0,1,0,5,1
384.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2018,0,Вакум,5,Төмөр вакум,120.0,5,1,5,1
150.0,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,1,2019,0,Вакум,12,Бүргэд,48.7,12,0,3,1
430.0,"УБ — Сүхбаатар, 11-р хороолол",Паркет,2,2007,1,Вакум,12,Бүргэд,91.0,9,0,4,1
232.65,"УБ — Хан-Уул, Хан-Уул, Хороо 22",Паркет,1,2024,0,Вакум,12,Төмөр,51.7,8,1,2,0
638.6,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,1,2021,0,Вакум,16,Төмөр,103.0,5,0,6,1
119.5,"УБ — Хан-Уул, Зайсан",Паркет,1,2023,1,Вакум,12,Бүргэд,36.08,12,0,2,1
105.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,0,2013,0,Вакум,5,Бүргэд,47.0,5,1,3,1
135.0,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2015,0,Вакум,9,Бүргэд,53.27,8,0,3,1
248.5,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2010,0,Вакум,12,Бүргэд,53.0,1,0,2,1
140.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2015,0,Вакум,12,Бүргэд,65.0,7,0,3,1
145.0,"УБ — Баянгол, Богд-Ар",Паркет,1,1987,0,Вакум,6,Бүргэд,65.0,6,0,5,1
220.5,"УБ — Баянзүрх, Баянзүрх, Хороо 4",Паркет,1,2023,0,Вакум,16,Төмөр,63.0,7,0,3,1
595.95,"УБ — Хан-Уул, King Tower",Паркет,1,2017,0,Вакум,16,Бүргэд,137.0,5,0,4,1
316.79999999999995,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2023,0,Вакум,7,Төмөр,96.0,7,0,3,1
200.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2024,0,Вакум,16,Бүргэд,53.0,6,0,2,0
189.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2018,0,Вакум,7,Бүргэд,61.56,1,1,2,1
222.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,12,Бүргэд,79.9,5,1,5,1
158.47,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,68.9,8,0,3,0
270.0,"УБ — Сүхбаатар, 5-р хороолол",Паркет,1,1980,0,Вакум,5,Бүргэд,65.0,3,0,5,1
240.0,"УБ — Баянзүрх, Халдвартын эмнэлэг",Паркет,1,2017,0,Вакум,13,Төмөр вакум,72.72,6,1,4,1
255.0,"УБ — Сүхбаатар, 5-р хороолол",Паркет,1,1980,0,Вакум,9,Бүргэд,29.0,7,0,4,1
252.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Паркет,2,2012,0,Вакум,9,Бүргэд,74.84,2,0,5,1
368.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,2,2023,0,Вакум,16,Бүргэд,119.0,16,0,5,1
768.0,"УБ — Чингэлтэй, 40 мянгат",Паркет,1,2024,0,Вакум,16,Бүргэд,113.0,11,0,4,1
144.0,"УБ — Баянгол, Модны 2",Паркет,1,2017,0,Вакум,6,Бүргэд,44.95,6,0,2,1
404.25999999999993,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2021,0,Вакум,17,Төмөр,98.6,12,0,4,1
110.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2013,0,Вакум,12,Бүргэд,34.48,8,0,1,1
245.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2021,0,Вакум,10,Бүргэд,72.0,13,0,2,1
250.0,"УБ — Баянзүрх, Сансар",Паркет,1,2006,0,Вакум,5,Төмөр,58.0,2,0,3,1
138.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2008,0,Вакум,6,Бүргэд,70.0,6,1,4,1
460.0,"УБ — Сүхбаатар, Фонтам",Паркет,1,2012,0,Вакум,11,Төмөр,104.0,10,1,3,1
760.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,0,Вакум,16,Бүргэд,106.5,6,0,3,1
95.0,"УБ — Баянгол, Баянгол, Хороо 20",Мод,1,1980,0,Вакум,3,Бүргэд,29.0,1,0,3,1
200.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2012,0,Вакум,10,Бүргэд,62.26,8,0,4,1
375.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2013,1,Модон вакум,6,Бүргэд,87.0,2,0,5,1
92.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2018,0,Вакум,12,Бүргэд,35.0,6,1,2,1
175.29,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2024,1,Вакум,7,Төмөр вакум,58.43,7,0,4,1
212.0,"УБ — Сүхбаатар, Сүхбаатарын талбай",Паркет,1,2021,0,Модон вакум,14,Бүргэд,54.36,2,0,3,1
150.0,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2023,0,Вакум,16,Бүргэд,44.9,16,0,2,1
144.256,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2021,0,Вакум,16,Бүргэд,62.72,3,0,3,1
198.0,"УБ — Баянзүрх, 14-р хороолол",Паркет,0,2020,0,Вакум,16,Бүргэд,48.0,14,1,2,1
273.5,"УБ — Хан-Уул, King Tower",Паркет,1,2020,0,Вакум,12,Төмөр,66.7,12,1,2,1
334.4,"УБ — Хан-Уул, 19-р хороолол",Паркет,0,2020,0,Вакум,16,Бүргэд,88.0,15,0,3,1
160.0,"УБ — Хан-Уул, Буянт Ухаа хороолол",Паркет,1,2014,0,Вакум,1,Вакум,66.88,9,1,3,1
633.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2021,0,Төмөр вакум,10,Төмөр,132.0,3,0,6,1
430.0,"УБ — Чингэлтэй, 50 мянгат",Паркет,1,2007,0,Вакум,12,Төмөр,91.0,9,1,4,1
266.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2024,0,Вакум,16,Бүргэд,70.0,5,0,3,0
160.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,1999,0,Вакум,12,Бүргэд,29.0,11,0,2,1
136.76000000000002,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20",Паркет,1,2024,0,Вакум,10,Бүргэд,52.6,1,1,2,1
192.0,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,0,2023,0,Вакум,12,Бүргэд,48.0,1,0,2,1
75.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2014,0,Вакум,13,Бүргэд,30.0,6,0,2,1
154.5,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,0,2022,1,Вакум,9,Бүргэд,55.17,5,0,3,1
95.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2016,0,Вакум,10,Бүргэд,40.0,6,0,2,1
188.0,"УБ — Баянзүрх, Чулуун овоо",Паркет,1,2022,0,Вакум,16,Бүргэд,63.2,16,0,3,1
454.86,"УБ — Хан-Уул, Зайсан",Паркет,1,2013,0,Вакум,10,Бүргэд,119.7,2,0,5,1
275.0,"УБ — Баянзүрх, Чулуун овоо",Паркет,1,2024,0,Вакум,16,Бүргэд,78.8,9,0,4,0
233.415,"УБ — Хан-Уул, Яармаг",Паркет,2,2021,0,Вакум,12,Бүргэд,81.9,2,0,4,1
135.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,0,2024,0,Вакум,12,Төмөр,41.0,9,1,1,1
555.5,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2022,0,Вакум,17,Төмөр,101.0,4,0,4,1
175.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2011,0,Вакум,12,Төмөр,47.56,7,0,2,1
230.0,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2024,0,Вакум,15,Төмөр,58.2,11,0,4,1
500.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2019,0,Вакум,9,Бүргэд,139.36,3,0,6,1
127.0,"УБ — Баянгол, Модны 2",Паркет,1,2012,0,Вакум,10,Төмөр,45.6,7,0,2,1
125.0,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1,2022,0,Вакум,4,Бүргэд,76.48,2,0,4,1
203.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2022,0,Вакум,17,Бүргэд,63.0,7,0,4,1
200.0,"УБ — Баянгол, Баянгол, Хороо 6",Паркет,1,2005,0,Вакум,8,Бүргэд,71.0,4,0,3,1
401.25,"УБ — Хан-Уул, 120 мянгат",Паркет,2,2015,0,Вакум,9,Бүргэд,107.0,8,0,4,1
432.9,УБ — Сүхбаатар,Паркет,1,2008,1,Вакум,9,Төмөр вакум,96.2,6,1,5,1
850.0,"УБ — Хан-Уул, River Garden",Паркет,1,2019,1,Вакум,16,Төмөр вакум,120.0,5,1,6,1
521.37,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018,1,Вакум,16,Төмөр вакум,116.0,7,1,5,1
258.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2019,0,Вакум,16,Бүргэд,60.0,16,0,4,1
68.0,"УБ — Налайх, Налайх, Хороо 2",Паркет,1,2014,1,Вакум,5,Бүргэд,33.0,1,0,2,1
185.0,"УБ — Баянгол, Модны 2",Паркет,0,2021,0,Вакум,2,Бүргэд,43.53,2,0,2,1
484.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,3,2022,1,Вакум,12,Бүргэд,94.0,5,0,3,1
194.70000000000002,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2024,0,Вакум,16,Бүргэд,66.0,9,0,2,1
93.0,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2022,0,Вакум,7,Бүргэд,30.34,2,0,1,1
140.0,"УБ — Баянзүрх, Улаанхуаран",Паркет,1,2019,0,Вакум,16,Бүргэд,53.0,7,0,2,1
199.0,"УБ — Чингэлтэй, Тэнгис кино театр",Паркет,2,2008,0,Вакум,10,Бүргэд,65.0,3,0,4,1
396.0,"УБ — Хан-Уул, Мишээл",Паркет,2,2018,0,Төмөр вакум,16,Бүргэд,113.0,10,0,5,1
484.0,"УБ — Хан-Уул, 120 мянгат",Паркет,3,2017,1,Вакум,12,Төмөр,95.0,5,0,3,1
345.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2012,0,Вакум,10,Бүргэд,127.7,7,0,4,1
192.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,0,Вакум,24,Бүргэд,39.91,3,0,2,0
200.0,"УБ — Хан-Уул, River stone",Паркет,1,2020,0,Вакум,20,Төмөр,59.0,9,0,3,1
481.0,"УБ — Хан-Уул, King Tower",Паркет,1,2023,0,Вакум,15,Бүргэд,112.0,8,0,5,1
335.0,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5",Паркет,2,2014,1,Вакум,16,Бүргэд,78.0,5,1,6,1
345.0,"УБ — Хан-Уул, Нархан хотхон",Паркет,2,2010,1,Вакум,6,Төмөр,108.0,1,0,4,1
144.72,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2004,0,Вакум,4,Бүргэд,60.3,3,0,3,1
232.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,17,Төмөр,54.0,2,1,2,1
180.0,"УБ — Сүхбаатар, 100 айл",Паркет,1,2024,0,Вакум,15,Төмөр,59.0,5,1,3,1
396.00000000000006,"УБ — Чингэлтэй, 40 мянгат",Паркет,2,2009,1,Вакум,12,Төмөр вакум,90.0,10,0,4,1
242.0,"УБ — Хан-Уул, Нисэх",Паркет,3,2024,1,Вакум,18,Бүргэд,95.4,14,1,4,1
410.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2019,0,Вакум,16,Бүргэд,87.44,2,0,3,1
228.036,"УБ — Хан-Уул, Нисэх",Паркет,2,2024,0,Вакум,16,Бүргэд,73.56,11,0,3,0
289.44,"УБ — Баянгол, Баянгол, Хороо 3",Паркет,0,2024,0,Вакум,16,Төмөр,53.6,3,0,3,1
105.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2010,0,Вакум,10,Бүргэд,29.0,3,1,1,1
107.802,"УБ — Хан-Уул, Нисэх",Паркет,1,2025,0,Вакум,12,Бүргэд,59.89,12,1,3,0
76.464,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,1,Вакум,12,Бүргэд,42.48,7,0,3,0
155.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2021,0,Вакум,14,Бүргэд,68.3,2,0,4,1
115.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,1986,0,Мод,5,Бүргэд,62.0,2,1,3,1
574.5,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2016,0,Вакум,16,Төмөр,133.62,6,0,4,1
677.393,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2023,0,Вакум,15,Бүргэд,127.81,6,1,4,1
103.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2012,0,Вакум,10,Төмөр,36.0,8,0,2,1
400.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,0,2023,0,Вакум,12,Бүргэд,67.0,12,0,2,1
326.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2021,0,Вакум,11,Мод,53.26,3,0,4,1
125.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,13,Төмөр,46.26,5,0,2,1
146.0,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2024,0,Вакум,16,Бүргэд,54.0,12,0,3,0
326.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2021,0,Вакум,11,Бүргэд,59.23,3,0,4,1
363.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2010,1,Вакум,16,Төмөр,110.0,9,0,5,1
150.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,13,Төмөр вакум,51.0,6,0,2,1
386.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2017,0,Вакум,16,Бүргэд,70.0,3,0,3,1
855.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2019,1,Модон вакум,4,Бүргэд,176.55,3,0,8,1
492.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,1,Вакум,16,Бүргэд,82.0,5,0,3,1
161.25,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2023,0,Вакум,12,Бүргэд,43.0,8,1,3,1
125.1795,"УБ — Баянзүрх, Баянзүрх, Хороо 8",Паркет,1,2024,0,Вакум,23,Бүргэд,49.09,22,0,3,0
355.0,"УБ — Хан-Уул, UB Town",Паркет,1,2012,1,Вакум,9,Бүргэд,111.23,6,1,3,1
345.0,"УБ — Хан-Уул, Хурд",Паркет,1,2012,0,Вакум,12,Төмөр,99.0,3,1,4,1
560.29,"УБ — Хан-Уул, Яармаг",Паркет,3,2024,0,Вакум,16,Төмөр,130.3,12,0,6,1
240.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,12,Бүргэд,65.0,7,1,3,1
634.8,"УБ — Хан-Уул, Мишээл",Цемент,1,2024,1,Вакум,15,Төмөр,138.0,9,0,6,1
200.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2013,1,Вакум,15,Бүргэд,65.0,13,0,3,1
352.35,"УБ — Хан-Уул, Яармаг",Паркет,2,2023,0,Вакум,17,Бүргэд,78.3,16,0,4,1
